ticker,name,sector,industry,exchange,close,avg_volume_50d,market_cap,atr14,sma50,sma200,atr_extension,rs_3m,rs_6m,rs_12m,rs_score,rs_percentile,trend_strength,stage,52w_high,52w_low,pct_from_52w_high,rts_composite,rts_grade,rts_grade_rank,colour_band,run_date
PHGPY,Pets at Home Group Plc,Consumer Cyclical,Specialty Retail,PNK,10.42,85,1148446848,0.03,10.2,10.38,7.2765,-21.05,-9.41,-15.28,-14.67,0.0,51.25,3,11.28,9.56,-7.62,0.0,,8,,20260707
AOD,Abrdn Total Dynamic Dividend Fund,Financial Services,Asset Management,NYSE,10.33,425224,1089262336,0.1523,10.21,9.43,0.7855,-1.7,3.17,8.87,4.23,0.0,86.25,2,10.77,8.76,-4.09,0.0,,8,,20260707
ASM,Avino Silver & Gold Mines Ltd.,Basic Materials,Other Precious Metals & Mining,NYSE,6.07,4386098,1063895168,0.456,6.62,6.6,-1.2111,-24.11,-7.49,52.54,12.36,0.0,24.5,4,11.99,3.1,-49.37,0.0,,8,,20260707
SVAUF,StorageVault Canada Inc.,Real Estate,Real Estate Services,PNK,3.3,15559,1206646272,0.0226,3.21,3.42,3.9062,-9.82,-13.86,-11.55,-11.93,0.0,62.0,3,3.78,2.98,-12.7,0.0,,8,,20260707
CFPZF,Canfor Corporation,Basic Materials,Lumber & Wood Production,PNK,9.64,21562,1132723200,0.3438,9.43,9.34,0.6201,-16.29,-3.63,-30.97,-17.73,0.0,81.25,2,11.83,7.83,-18.51,0.0,,8,,20260707
JBIO,"Jade Biosciences, Inc.",Healthcare,Biotechnology,NCM,22.45,1004968,1366304256,1.6735,21.28,15.43,0.6974,25.07,48.52,80.63,55.5,0.0,88.75,2,28.0,6.67,-19.82,0.0,,8,,20260707
GRRMY,Gerresheimer AG,Healthcare,Medical Instruments & Supplies,PNK,8.25,54,1139820032,0.0962,6.97,7.41,13.2914,27.64,-4.68,-61.99,-19.52,0.0,75.0,3,14.5,4.71,-43.1,0.0,,8,,20260707
FPF,First Trust Intermediate Duration Preferred & Income Fund,Financial Services,Asset Management,NYSE,18.08,93255,1100128768,0.1948,17.96,17.94,0.6261,-10.76,-9.37,-16.74,-12.67,0.0,86.25,2,19.75,17.21,-8.46,0.0,,8,,20260707
VULNF,Vulcan Energy Resources Limited,Basic Materials,Other Industrial Metals & Mining,PNK,2.23,1168,1066647552,0.0662,2.46,3.01,-3.4746,-15.81,-31.37,-31.1,-27.37,0.0,2.5,4,5.43,1.96,-58.96,0.0,,8,,20260707
UVSP,Univest Financial Corporation,Financial Services,Banks - Regional,NASDAQ,43.69,216583,1216583040,1.1387,40.34,34.45,2.9379,10.49,26.99,16.44,18.65,0.0,90.0,2,45.46,27.91,-3.89,0.0,,8,,20260707
DBVT,DBV Technologies S.A.,Healthcare,Biotechnology,NCM,17.35,252590,1026889088,1.069,18.03,17.97,-0.6388,-28.55,-18.95,28.68,-2.3,0.0,34.0,4,26.18,8.51,-33.74,0.0,,8,,20260707
IRCUF,Irish Continental Group plc,Industrials,Marine Shipping,PNK,7.0,80,1039030848,0.0522,7.39,7.22,-7.4426,-16.67,-17.17,-10.25,-14.28,0.0,12.0,4,8.03,6.24,-12.83,0.0,,8,,20260707
FINV,FinVolution Group,Financial Services,Credit Services,NYSE,4.71,988575,1112002688,0.1885,4.95,5.23,-1.2554,-15.75,-14.08,-69.99,-36.86,0.0,60.25,4,10.9,4.35,-56.79,0.0,,8,,20260707
LZ,"LegalZoom.com, Inc.",Industrials,Specialty Business Services,NASDAQ,7.33,2816401,1258178048,0.3493,6.2,8.01,3.2228,6.79,-33.59,-40.52,-26.27,0.0,79.5,3,12.4,5.22,-40.89,0.0,,8,,20260707
INDI,"indie Semiconductor, Inc.",Technology,Semiconductors,NCM,4.12,5902145,870508992,0.4315,4.3,3.98,-0.4278,26.37,1.32,-10.73,2.76,0.0,72.0,3,6.05,2.32,-31.9,0.0,,8,,20260707
GRRMF,Gerresheimer AG,Healthcare,Medical Instruments & Supplies,PNK,30.73,16,1061414208,0.1996,29.52,39.9,6.0663,24.83,-50.98,-65.04,-37.65,0.0,51.25,3,56.75,19.16,-45.85,0.0,,8,,20260707
MMI,"Marcus & Millichap, Inc.",Real Estate,Real Estate Services,NYSE,32.03,232632,1211432448,0.8299,29.46,28.01,3.0917,9.62,9.79,-20.3,-2.29,0.0,86.25,2,33.62,24.43,-4.73,0.0,,8,,20260707
AORT,"Artivion, Inc.",Healthcare,Medical Devices,NYSE,24.46,758145,1187370368,1.2386,24.91,37.29,-0.3667,-40.64,-55.01,-41.27,-45.92,0.0,28.25,4,48.25,19.16,-49.31,0.0,,8,,20260707
LNRCF,LUNR ROYALTIES CORP,Unknown,Unknown,PNK,13.15,27854,0,2.2346,15.56,13.15,-1.0783,-50.3,28.26,28.81,8.84,0.0,35.0,3,27.0,9.45,-51.3,0.0,,8,,20260707
SHAZ,SharonAI Holdings Inc.,Technology,Information Technology Services,NCM,71.76,878372,1693571072,10.5781,65.37,71.76,0.6042,156.62,116.84,116.84,126.79,0.0,87.5,3,97.48,16.55,-26.38,0.0,,8,,20260707
UVE,"Universal Insurance Holdings, Inc.",Financial Services,Insurance - Property & Casualty,NYSE,42.2,209567,1177849216,1.3232,39.09,33.46,2.3529,11.88,24.19,45.74,29.73,0.0,90.0,2,43.96,21.96,-4.0,0.0,,8,,20260707
MRCHF,"H.U. Group Holdings, Inc.",Healthcare,Diagnostics & Research,PNK,20.94,77,1161759104,0.2248,19.91,21.61,4.5674,-19.68,-11.05,-19.44,-16.56,0.0,38.25,3,28.06,18.6,-25.38,0.0,,8,,20260707
UPWK,Upwork Inc.,Communication Services,Internet Content & Information,NASDAQ,8.87,4096631,1095605888,0.4146,8.93,14.66,-0.1409,-35.48,-65.32,-55.86,-54.08,0.0,20.75,4,22.84,7.44,-61.16,0.0,,8,,20260707
